Yr Mo Dy   RPT   VAL   ROS   KIL   SHA   BIR   DUB   CLA   MUL   CLO   BEL   MAL
74 12 30 13.29 13.42 13.17  3.63  9.75  6.34 11.08 12.17 10.83  9.00 18.16 22.13
74 12 31 16.04 16.29 15.21  8.42 13.67  9.75 15.25 16.13 15.04 13.46 18.54 18.46
75  1  1 14.04 13.54 11.29  5.46 12.58  5.58  8.12  8.96  9.29  5.17  7.71 11.63
75  1  2  9.17 11.46  9.13  2.54  8.71  4.58  8.58 13.75 10.67 10.54 17.79 20.96
75  1  3  9.54  5.63  7.29  3.50  7.71  3.33  9.96  7.12  8.46  7.38 11.25 21.84
75  1  4  5.37  6.00  9.38  3.50  8.96  5.83 16.38 10.17 12.75 11.46 16.38 24.87
75  1  5 11.92 12.25 12.17  5.75 14.92 10.50 21.59 13.13 16.38 14.58 22.13 30.88
75  1  6 19.83 17.08 17.08 10.21 19.29 10.08 19.12 12.87 15.59 12.87 18.58 23.33
75  1  7 11.58 10.79  8.75  6.00 12.62  6.38 10.88 10.29  9.46  5.09 11.46 13.29
75  1  8 10.71 11.00  8.75  5.83 11.46  7.17 10.63 11.17 10.71  6.96 16.21 16.33
75  1  9 14.71 14.79 12.25  6.29 12.29  8.50 14.25 15.71 13.50 12.29 19.87 20.62
75  1 10 21.96 17.46 17.75 10.21 13.25  8.54 11.83 12.46 13.37 12.12 22.92 17.46
75  1 11 22.13 18.12 19.00 11.12 15.67 10.04 17.41 14.42 16.42 13.37 24.92 21.84
75  1 12 18.79 21.09 17.46 10.96 17.29 10.71 15.79 14.96 16.17 15.09 27.33 27.42
75  1 13 33.12 25.58 25.88 19.00 21.79 17.50 19.62 20.91 21.00 21.54 28.71 28.71
75  1 14 19.12 12.54 19.92 10.13 11.92  7.96 13.96 12.29 12.50 13.83 20.33 26.54
75  1 15 18.05 11.58 16.50 10.58 12.96  7.83 10.83  9.08 12.67 10.17 12.96 17.79
75  1 16  8.29  8.00  8.67  1.75  9.42  2.92  5.88  6.92  7.62  4.29 10.13 14.33
75  1 17  8.00 10.71  6.54  3.75 10.08  4.04  9.62  7.17  9.71  6.08 11.46  9.17
75  1 18 14.37 10.37 11.29  6.13  8.17  3.29  7.25  6.54  7.08  4.58 12.58  9.54
75  1 19 22.37 22.08 17.67  9.21 16.33 11.00 12.12 16.62 13.88 12.92 23.63 22.46
75  1 20 20.50 22.29 12.62  9.33 19.29 11.50 16.79 16.33 16.00 15.79 29.88 29.71
75  1 21 19.55 18.29 13.25  8.58 14.21  8.33 14.42 12.12 13.88 10.50 17.50 20.79
75  1 22 26.50 29.50 21.29 14.67 26.16 15.50 20.91 21.34 20.58 19.55 32.30 32.33
75  1 23 20.62 23.63 14.62 12.87 22.29 14.75 19.50 20.12 18.96 16.13 31.49 34.54
75  1 24 16.25 14.37 12.50  6.75 11.38  7.29 10.92 10.00 11.46  9.54 16.58 22.08
75  1 25 19.41 16.42 15.29  8.83 13.59  8.21 13.17 10.71 12.38 10.71 17.12 23.13
75  1 26 22.21 14.88 17.88  7.96 11.83  8.12 10.25 11.54 11.29 10.13 18.50 19.95
75  1 27 18.66 19.46 11.21  6.46 12.50  5.29  6.67  7.62  7.41  5.66 13.59 17.37
75  1 28 16.29 13.67 14.04  8.92 14.12  8.67 14.75 12.21 13.37 11.46 17.25 26.16
75  1 29 17.62 18.38 10.54  4.50 10.46  7.00  7.87 10.92  9.67  6.34 16.04 17.29
75  1 30 21.09 20.58 17.96 10.71 16.88 11.96 14.92 19.12 17.04 16.04 26.92 28.58
75  1 31 18.34 18.66 14.25  9.04 13.83  9.17 14.58 14.09 13.75 10.83 23.75 22.17
75  2  1 12.50 17.46 12.12  5.83 11.12  6.29  9.62 13.92 10.67  9.75 22.95 18.16
75  2  2 11.96 21.46  8.87  6.34 12.46  6.08  4.42  9.75 10.29  7.79 18.91 11.08
75  2  3 10.75 15.37  8.12  5.96 10.88  5.41  6.08  8.42  9.79  6.21 14.46 12.92
75  2  4 12.04  9.33  9.54  4.00  7.83  3.67  4.12  7.33  4.21  4.67  7.41 10.92
75  2  5 12.38  7.12 11.38  3.25  7.87  3.50  8.12  6.34  8.29  5.29  7.67  9.42
75  2  6 19.00 17.79 15.92  5.54 11.71  6.46  8.46 11.63  9.42  8.08 15.96 17.33
75  2  7 15.87 14.00 11.42  6.42 10.58  6.63  8.58 13.00 11.75  7.29 16.46 17.00
75  2  8 15.41 14.17 10.54  4.08 11.29  5.83  7.54  9.42  9.62  5.71 12.38 14.92
75  2  9 12.79 12.29  8.67  2.79  9.46  2.37  5.21  7.71  8.00  3.33  8.87  9.04
75  2 10 14.25 17.54 10.04  5.33 11.63  7.00  7.00  8.92  8.46  3.50 10.67 11.29
75  2 11 14.00 11.63 13.46  4.88 10.41  7.79  5.66  9.29  7.54  3.88 10.96  7.87
75  2 12  7.46  6.04  9.00  2.62  4.50  2.67  4.67  3.04  3.79  0.92  6.08  6.54
75  2 13 11.63 15.59  7.33  5.04 12.25  7.46  9.79  8.33 10.54  5.17 14.58  8.87
75  2 14 14.21  8.58  9.92  1.96  7.67  2.21  4.21  3.92  5.91  1.38  3.75  7.29
75  2 15  9.17  7.17  9.21  3.33  9.42  5.54  6.96  7.04  8.38  6.50  9.92 14.88
75  2 16 14.42 14.00 16.96 10.50 11.96 11.42 12.38 11.83 13.92 13.59 19.25 23.16
75  2 17 13.42 13.54 10.92  7.33 13.25  9.54 14.00 12.67 14.00 10.37 20.08 23.25
75  2 18  3.71  5.29  4.33  0.67  3.13  0.63  4.00  3.04  2.46  1.50  8.00 11.34
75  2 19 17.46 17.62 16.17  7.92 16.33 11.71 10.63 12.42 12.79 11.63 17.88 23.42
75  2 20  9.67  7.50 16.08  4.58  5.17  1.67  6.00  1.63  4.33  1.13  6.25  6.58
75  2 21  8.67  3.08 10.92  4.46  5.00  5.50  5.21  3.67  7.62  5.96 16.25 16.50
75  2 22 16.46 14.42 14.37  8.17 12.92  9.96  7.92 12.75 12.79 12.92 21.00 22.25
75  2 23 10.67  9.42 11.34  5.63  8.04  5.13  6.96  5.37  7.21  3.96  5.79 11.50
75  2 24 11.38 15.29  9.13  5.91 10.71  8.21  6.34 10.71 10.54  7.29 12.54 14.96
75  2 25 16.88 21.29 14.17  6.42 12.71 10.67  9.21 11.67 11.00  7.38 14.96 19.87
75  2 26 18.08 19.17 15.83  6.42 16.38 10.50  9.25 10.46 10.46  7.96 15.50 18.00
75  2 27 15.46 17.04 11.54  3.96 15.16  7.29  7.87  8.79  8.79  4.71 11.42 10.41
75  2 28 11.21 16.88 12.71  5.75 13.83  7.83  7.92  9.96  9.33  5.37 12.29  9.54
75  3  1 12.79 11.46 14.62  5.09 10.00  6.83 10.13  7.54  8.25  3.75  8.04 11.42
75  3  2 11.67 11.42 13.46  5.71 10.17  7.21 10.00  7.96  9.71  5.79 10.37 12.92
75  3  3  4.33  5.04  7.87  2.29  3.96  2.92  7.38  4.88  6.67  3.88  9.75 12.12
75  3  4  4.63  5.46  5.66  0.50  3.42  0.00  1.63  1.54  0.54  0.25  5.50  5.41
75  3  5  7.87  7.21  5.83  1.83  3.50  2.17  4.88  3.92  3.96  5.00  8.92  9.33
75  3  6 14.62 14.71 14.00  7.46 14.50  9.83 14.46 11.71 13.54 13.17 19.70 22.37
75  3  7 13.79 14.54 10.63  7.33 14.62  8.33 14.00  9.79 12.71 12.04 18.96 20.83
75  3  8  9.50  6.54  7.21  3.17  6.79  2.58  5.33  5.37  5.91  5.83 11.87 14.54
75  3  9 17.04 13.08 12.21  6.13 10.54  6.25 10.08  8.08  9.38  9.04 15.12 16.33
75  3 10 15.29 13.83 19.00  7.04 10.83  8.33 12.96 11.08 10.46 11.92 16.92 21.75
75  3 11 18.84 13.92 28.33 11.25 14.29 12.92 19.29 11.83 16.00 15.34 15.59 19.00
75  3 12 10.63  9.04 15.21  4.79  7.50  5.91 10.75  7.12  9.75  8.25  6.63 17.16
75  3 13  9.00  5.00 16.00  5.04  6.29  2.79  7.62  4.33  6.83  6.25  5.17  8.63
75  3 14 12.38  6.42 15.54  5.54  6.63  2.88  6.46  4.38  6.87  7.00  4.54  9.17
75  3 15 10.37  6.00 15.09  4.79  4.21  1.87  7.83  5.71  5.50  7.04  9.13 18.63
75  3 16 11.38  9.46 12.17  3.04  4.21  3.21  5.58  5.13  5.83  4.92  4.12 10.67
75  3 17 12.42  8.63 13.37  3.37  5.37  4.17  7.79  6.63  6.38  5.54  7.46 11.67
75  3 18 12.83 11.12 13.21  4.54  7.96  4.21 10.50  7.00  6.29  7.04  7.92 12.08
75  3 19 11.58  8.92 18.34  5.41  8.58  4.46  9.62  5.91  6.58  6.50  8.25 14.33
75  3 20 10.71  6.63 20.54  4.50  6.13  2.46  8.71  6.96  8.87  6.04  7.71 15.67
75  3 21 16.33 14.46 14.50  7.83 11.54 10.13 11.12  9.83 12.29 11.96 14.88 22.34
75  3 22 16.54 13.00  9.59  7.62 11.46  6.63 10.92  9.04 10.13  8.87 13.04 14.21
75  3 23 15.63  9.54 10.58  6.25 11.87  7.21 10.63  9.13  9.83 10.96 12.21 19.75
75  3 24 17.16  7.67 12.08  8.00  9.71  6.75 11.67  8.12 10.21 12.42  9.04 22.95
75  3 25  8.50  6.29  8.75  3.75  7.08  5.66 10.88  7.71 10.50  8.79 11.04 10.58
75  3 26  9.21  8.63 13.29  3.08  6.29  5.63  7.33  7.54  8.96  7.00 14.42 16.71
75  3 27 15.63 11.87 17.79  8.42  9.25  5.21 10.17  8.38 10.96 10.58 13.67 19.70
75  3 28 15.87 12.67 12.17  6.00 10.21  7.62  9.42  9.29 10.75 10.00 16.17 20.62
75  3 29 15.37 12.54 10.79  7.08  9.46  6.46  9.62  8.25  9.33  9.83 18.05 20.12
75  3 30 16.08 16.96 15.12  7.17  9.75  6.54  8.58  8.42  9.50  9.71 15.87 14.62
75  3 31 12.79 10.83  8.29  6.58  8.87  6.29  9.46  7.62  8.96  9.59 12.92 15.59
75  4  1 16.50 11.54 10.50  7.71  9.25  8.08 11.71  8.92 11.04 12.17 13.79 18.16
75  4  2 17.50 15.12 16.75  8.87 12.87  8.25 10.75 12.17 11.34 10.88 17.41 19.29
75  4  3 15.04 11.54 17.58  8.04  9.29  7.08 11.79  9.08 12.04 14.83 15.16 25.62
75  4  4 12.62 10.63 18.34  6.58  6.46  3.46  9.79  8.04  9.17  8.42 11.54 16.75
75  4  5  9.92  7.33 13.54  4.79  5.29  2.00  7.00  4.92  7.12  4.88 10.41 11.92
75  4  6 12.50  7.75 13.83  6.92  6.34  3.71  8.33  6.29  8.29  5.88  8.04 13.21
75  4  7 21.84 15.83 15.00 11.58 16.00 10.92 17.71 14.04 15.71 20.54 20.91 33.04
75  4  8 20.21 17.12 17.00 11.79 12.12 11.58 15.92 12.75 13.50 15.46 20.33 31.25
75  4  9 15.63  9.08 13.13  7.54  8.71  8.04 10.54  6.38  9.46 10.41 13.50 18.63
75  4 10 16.54 11.00  9.87  7.46 12.62  9.62 11.79 12.29 12.54 10.83 15.00 19.25
75  4 11 14.88  7.87  8.08  6.21  9.46  7.41 12.83  8.96 11.63 10.34 12.50 18.41
75  4 12  6.96  3.33  6.79  4.92  7.58  5.91 10.29  6.79  9.42  7.67  9.59 12.42
75  4 13 12.33 14.29 10.37  5.66  8.33  6.63  9.08 11.50 10.13  9.75 16.42 14.00
75  4 14 18.46 15.59 15.96  7.87 12.83  9.38 10.00  7.87 11.87  7.62 11.71 10.58
75  4 15 13.08  9.13  7.75  3.54  6.96  2.62  4.46  3.96  5.88  4.08  8.38  6.71
75  4 16  8.25 11.87  8.17  3.58  7.58  5.54  5.54  8.12  9.54  6.50 14.92 11.17
75  4 17 10.17 11.50 10.92  4.71  8.42  6.63  8.38  9.00  8.92  8.38 15.92 12.00
75  4 18  7.41 11.08  5.46  3.92 10.54  6.92  6.79  8.75  9.50  6.67 19.87 13.17
75  4 19 13.62 13.21  8.92  5.41 13.04  8.63  9.79 10.08 10.63  8.71 17.54 18.50
75  4 20 19.62 16.04 17.71  7.87 10.08  9.00 11.38  9.54 12.42  9.33 11.34  9.62
75  4 21 10.46  7.62 13.50  4.17  5.54  4.00  4.67  7.71  8.79  7.50  9.62  7.25
75  4 22  4.58  5.63  3.29  2.42  7.41  2.29  4.04  4.71  5.88  6.83  6.54  9.17
75  4 23  8.08  5.71 10.79  4.21  5.75  3.00  2.54  3.50  6.71  5.54  4.17  9.96
75  4 24  4.58  1.96 12.96  2.21  4.17  1.87  1.21  1.46  4.17  1.92  6.13  5.25
75  4 25  4.25  1.42  6.38  1.92  3.63  0.17  1.87  3.54  2.17  2.13  4.79  2.29
75  4 26  8.75  4.12  6.29  3.00  5.96  3.17  3.08  4.54  6.04  4.75  7.92 12.12
75  4 27  7.62  9.62 12.71  4.75  6.92  3.67  4.83  3.75  5.75  5.00  8.75 13.42
75  4 28 10.67 11.00  9.21  4.88 12.50  6.79  7.21  9.04 11.42  8.79 17.88 18.29
75  4 29 14.17 16.50 10.34  8.17 16.42  9.83 12.96 11.96 12.83 13.25 19.33 23.25
75  4 30 18.50 15.75 14.92  8.38 16.50  9.87 10.41 11.34 13.33 12.67 17.88 19.33
75  5  1 22.54 16.04 17.16  7.75 13.92  8.75 13.88 11.04 13.42 11.46 15.25 21.67
75  5  2 14.46 10.96 11.38  6.92 14.88  2.50  4.38  2.42  4.54  5.66  6.67 15.41
75  5  3  6.25  6.29  4.92  1.71  3.54  0.29  2.54  2.42  1.04  2.04  6.63  6.38
75  5  4  1.63  3.96  5.37  0.46  4.08  0.63  0.92  1.42  3.42  1.67  3.83  3.79
75  5  5  6.13  4.21 15.71  3.88  5.09  3.96  5.63  3.58  5.46  3.37  7.83  7.33
75  5  6  8.79  8.63 21.59  6.54  8.12  5.54  6.96  5.04  7.54  5.09 13.75  6.29
75  5  7 11.83  9.33 27.67  8.21  7.58  6.54 12.04  6.04  9.29  6.75  9.83 10.54
75  5  8 17.92 13.13 24.00  8.67 15.50  7.04 11.08 13.54 12.17 10.79 15.41 10.88
75  5  9 16.66 15.41 13.67  7.00 14.09  8.08  7.41 12.96 11.25 13.17 13.92 19.62
75  5 10 15.96 11.17  9.46  6.13 10.92  8.42  9.54  9.83 10.67 12.25 12.67 20.46
75  5 11 11.42  9.04  9.17  3.58  7.00  3.33  5.33  5.17  5.83  5.88 10.37 11.58
75  5 12 13.54 10.04 11.87  5.21 11.63  7.75  7.33  8.25 11.00  7.00 11.58 13.54
75  5 13  6.79  6.13  5.91  1.67  5.09  1.63  2.13  2.92  3.92  3.83  8.00  8.96
75  5 14  6.87  4.67  9.54  2.71  8.08  4.50  6.21  7.62  6.17  7.46 14.50 14.79
75  5 15 10.04  9.25 22.17  5.33  8.63  5.63  7.87  5.41  6.21  3.71 14.17 10.71
75  5 16  6.71  7.08 14.92  3.54  5.00  0.79  3.13  4.50  2.29  2.29  6.46  5.58
75  5 17  6.29  2.83 11.58  1.87  3.75  0.83  2.21  1.92  2.04  2.04  4.33  6.08
75  5 18  6.21  4.71  3.46  1.87  3.46  1.08  3.92  3.75  1.92  2.62  8.83  5.83
75  5 19  4.38  6.46  3.04  1.50  3.13  1.33  4.04  5.41  3.50  4.21 15.54 13.54
75  5 20  9.67  2.50 10.00  2.50  4.29  4.04  2.54  2.96  3.58  4.04  9.08 14.25
75  5 21  6.79  2.75 13.42  3.92  5.00  4.17  3.71  5.41  6.42  5.37 15.75 18.71
75  5 22  6.38  4.96 16.66  5.54  7.71  4.42  6.21  7.79  8.50  9.96 14.67 18.88
75  5 23  8.21  9.59 10.79  4.50  6.42  4.71  5.88  7.17  8.12  9.29 10.88 15.92
75  5 24  9.00  4.04 13.33  4.08  6.38  2.88  5.71  4.83  6.38  4.58 11.58 10.00
75  5 25 11.75  5.75 16.50  4.79  6.54  5.88  7.96  6.63  8.21  7.12 10.50 12.21
75  5 26 10.29  5.96 19.67  6.38  7.96  7.71  9.62  9.29 10.08  7.54 12.87  7.29
75  5 27 12.83  8.21 23.58  7.38  9.50  8.75  9.92  9.59  9.25  7.67 11.42  8.25
75  5 28 12.25  6.67 24.54  4.83  9.92  7.83  6.87  9.59  9.67  5.79 11.58  7.12
75  5 29  6.92  5.17 16.21  3.33  4.29  3.21  3.92  5.83  4.88  2.21 12.67  4.33
75  5 30  9.42  4.42 12.75  2.96  6.46  4.08  5.33  7.79  7.17  3.33 19.08 13.88
75  5 31  9.33  7.17  7.92  3.21  5.71  3.42  3.00  7.21  5.09  5.79  9.38 13.54
75  6  1 10.96  8.79  9.50  4.75  9.62  5.58  8.38  9.75  9.29  8.75 11.75 18.34
75  6  2 23.21 16.58 18.79 13.13 15.92 12.08 17.21 15.46 14.58 20.00 20.25 32.79
75  6  3  9.62  4.92 10.37  3.88  5.58  3.33  5.91  4.79  6.46  6.58  6.29 11.21
75  6  4 11.83 12.71 10.54  4.96  8.87  4.83  3.75  6.96  8.04  5.79 14.12 12.83
75  6  5 12.33 16.17 11.46  7.50 12.87  9.92  9.13 12.71 13.25 10.50 17.58 14.17
75  6  6 11.12 18.38 12.12  9.25 16.54 10.67  7.46 11.67 14.54 13.04 18.75 22.79
75  6  7  6.63  9.50  5.04  3.04  4.96  3.83  2.88  8.17  6.04  5.79 14.54 10.75
75  6  8  7.67  8.96  2.92  3.54  8.54  4.92  3.92  7.00  6.96  6.50  6.79  9.04
75  6  9  3.96  3.67  7.00  1.79  6.08  2.46  4.58  4.00  5.75  4.67  6.29 10.04
75  6 10  7.00  7.54  3.67  1.25  6.42  1.00  1.58  4.33  2.75  0.54  5.75  5.91
75  6 11  7.96  1.96  2.88  1.63  4.00  1.25  1.58  3.54  2.00  2.00 10.67  6.54
75  6 12 10.17  6.58  5.88  2.88  5.46  1.75  3.75  4.96  4.58  4.54  6.42 10.13
75  6 13 10.08  3.96  6.87  4.17  9.29  5.46  7.58  7.21  7.12  6.92 11.08 14.62
75  6 14 13.33  9.29  8.92  6.71 11.92  7.92  9.00 10.83  9.46  9.92 13.08 17.88
75  6 15 10.54 10.58  8.67  4.71  9.08  6.04  5.63  8.00  7.00  5.71 11.46 13.79
75  6 16  9.79  7.92  7.38  1.92  6.54  2.13  3.33  4.25  4.96  3.13  7.50  9.21
75  6 17 10.75  8.79 11.12  3.75  7.33  3.96  4.42  8.21  7.38  5.58 11.71 10.92
75  6 18 15.00 15.21 14.75  8.33 12.75  9.79 10.46 14.79 12.58 12.58 21.50 20.46
75  6 19 15.37 12.96 16.13  9.21 12.71  8.96 11.71 14.09 12.21 11.00 20.33 19.38
75  6 20  5.41  1.79  6.38  2.00  4.88  1.25  4.42  4.33  5.37  3.63  8.25 11.08
75  6 21  5.79  3.96  9.33  1.92  4.17  2.29  3.54  3.67  6.50  4.12  5.00 15.63
75  6 22  5.75  3.21  6.13  2.25  4.71  1.63  2.50  6.38  2.67  3.63  7.00  8.63
75  6 23 11.38  6.75  5.71  4.83  6.87  4.04  6.04  6.13  6.21  5.04  7.96 11.54
75  6 24  8.25  9.46 12.58  4.96  6.58  3.79  4.08  5.75  7.41  6.13  6.17  8.79
75  6 25  6.17  6.25  9.62  2.37  5.71  1.04  1.79  4.50  3.42  3.37  5.63  9.96
75  6 26  9.50  9.71 17.00  5.88  9.42  5.91  5.46  9.46  8.87  8.12 10.41 14.96
75  6 27 10.54  9.54 14.79  4.29  7.21  3.67  6.87  9.00  8.83  3.92 13.33 10.96
75  6 28 10.54  5.54 13.62  3.71  5.75  5.58  6.04  7.00  9.00  4.33  8.58  8.04
75  6 29  8.17  4.71 11.54  2.50  4.25  0.25  1.83  4.63  3.37  1.17  5.21  7.25
75  6 30  9.13  3.21  5.21  2.21  5.54  1.50  1.63  3.83  3.25  4.46  4.67 10.67
75  7  1  6.25  3.25  5.50  1.92  3.46  1.33  2.92  2.75  2.37  2.21  6.13 11.46
75  7  2  4.96  4.54  3.50  2.29  4.46  3.54  4.79  4.25  4.50  2.08  5.91  7.00
75  7  3 10.83  5.17  6.21  3.58  5.41  2.83  3.96  4.67  6.42  3.37  7.67  5.63
75  7  4 10.08  8.00  6.83  3.42  7.21  2.46  4.12  7.29  4.38  2.00 12.54  6.17
75  7  5  8.08  4.50  4.33  3.08  4.54  2.62  4.71  6.21  8.50  4.42 13.04  7.75
75  7  6  7.33  4.63  9.96  2.00  5.79  1.58  4.63  3.83  5.58  3.00  6.87  7.87
75  7  7 14.33  6.83 16.00  4.63  7.92  6.54  8.50  9.29 10.08  6.13  8.79  9.54
75  7  8 11.71  6.96 12.83  6.17  8.63  8.92  8.67 12.00 11.25  6.71 10.71 13.21
75  7  9 10.34  6.92  9.67  5.04 10.41  6.87  8.29  9.62  8.83  6.13  9.29 16.58
75  7 10 10.08  7.25 12.08  5.46  7.12  3.42  6.67  2.96  7.87  3.33  7.17  7.96
75  7 11  7.83  7.58  8.79  4.33  7.75  5.00  9.13  6.67  7.96  4.58  6.67  8.83
75  7 12 12.79 12.71 11.25  5.50 10.46  5.75  5.96  7.79  9.13  5.04  7.67 10.96
75  7 13 13.37  8.92 12.87  7.12  9.92  7.00  6.58  5.17 10.08  6.34  9.13  9.71
75  7 14 15.41 10.75 15.87  7.62  9.62  6.54 10.71  5.41 11.17  8.00  9.92  9.54
75  7 15 15.04 11.58 13.54  6.96 13.75  9.29 14.37  9.62 12.21 10.17 12.38 16.08
75  7 16  1.71  3.63  7.29  3.17  4.46  2.71  7.58  5.37  5.63  4.50  8.25  4.67
75  7 17  8.67  6.50  2.92  2.13  6.67  2.92  2.79  4.17  2.71  2.04  5.33  7.00
75  7 18  7.00  9.54  7.96  3.96  7.71  4.63  5.21  5.71  6.67  4.29 13.37  5.37
75  7 19 11.79 12.58 12.00  5.04  8.42  6.67  8.54 11.21 10.63  8.79 16.21 12.46
75  7 20 10.13 10.71  9.71  5.13 10.75  5.58  9.79  7.75  9.71  6.08 15.25 15.75
75  7 21 12.58 13.17 13.08  5.71 15.59  9.08 13.79 12.75 13.25 11.71 20.83 21.34
75  7 22 18.88 16.29 20.04  9.71 20.12 11.71 17.29 11.08 15.63 12.25 16.88 15.16
75  7 23 15.96 14.88 13.42  8.54 15.67  9.13 14.62 13.42 13.13 10.83 16.75 15.87
75  7 24 16.75 12.87 12.04  7.96 15.75  8.67 13.75 11.79 11.04 10.21 15.09 22.46
75  7 25  7.87  7.58  8.96  2.54  9.59  4.75  9.59  6.67  9.46  7.33 13.88 13.59
75  7 26  4.17  5.41  9.13  3.00  6.87  4.79  9.46  7.08  8.63  5.71 15.12 15.63
75  7 27  5.33  2.83  5.21  1.83  3.17  0.92  4.08  3.00  2.92  1.46 11.54 11.08
75  7 28  6.34  6.04  6.04  1.96  4.88  3.33  5.83 10.17  7.38  7.92 17.62 15.46
75  7 29  9.00  6.25 12.04  3.50  5.75  4.83  6.04  8.75  8.71  6.92 12.62 13.96
75  7 30  7.25  9.25 11.96  2.62  6.58  3.54  3.75  5.83  6.96  5.17  7.38 10.21
75  7 31  9.21 10.41 21.42  5.21  6.87  3.46  6.04  4.25  6.54  2.50  3.88  6.87
75  8  1  8.12  5.29 16.38  2.96  4.29  0.83  2.71  2.58  3.37  1.63  3.71 13.92
75  8  2  7.41  1.08 11.12  2.29  2.54  0.46  3.33  1.58  4.75  2.37  4.29  7.29
75  8  3  5.83  2.46  5.54  2.62  2.00  1.25  4.38  0.46  4.08  1.96  3.71  5.21
75  8  4  9.50  5.13  5.25  5.17  8.17  4.71  3.83  6.63  7.92  6.75  7.29 11.71
75  8  5 12.46 15.12 10.96  9.33 14.96  8.63  7.75  9.50 11.63  8.92  8.29 15.87
75  8  6 14.71 15.75 11.46 10.63 14.62  9.25  9.46 12.04 13.70 12.29 20.12 17.79
75  8  7  8.92 10.58  6.46  5.09 10.34  6.42  4.83  9.46  9.71  8.54 20.08 14.21
75  8  8  8.42  3.29  8.08  3.79  4.67  1.54  4.83  2.88  3.50  3.29  7.87  6.00
75  8  9 17.83  8.46 11.79  7.92  7.54  4.75  5.29  8.92  9.54  6.67  9.21 14.50
75  8 10  8.08  3.54  5.63  2.75  2.67  1.04  0.92  2.54  4.75  0.46  6.54  6.50
75  8 11  6.13  5.41  5.79  3.92  5.58  2.29  2.75  1.38  5.41  2.96  4.79  6.54
75  8 12 11.92  7.58  9.59  5.41  9.04  4.63  5.88  4.96  7.83  1.92  6.75  4.00
75  8 13  6.04  4.38  5.13  3.00  4.96  2.92  2.62  4.75  7.46  4.54  6.42  9.38
75  8 14  6.67  7.38  7.33  3.96  6.71  3.83  3.25  6.38  6.54  2.42 12.08  6.79
75  8 15  6.87  7.87  6.42  3.46  8.96  4.96  5.75  6.00  8.79  6.25 10.75  8.46
75  8 16  8.46  4.92 10.13  4.92  6.17  5.17  9.54  7.58  8.00  8.12  8.50 12.38
75  8 17  3.67  5.29  4.67  1.79  3.37  0.92  2.79  2.13  0.87  2.25  8.38  8.21
75  8 18  4.92  6.96  5.46  2.71  3.58  2.79  5.33  4.92  6.54  5.13  9.00 11.08
75  8 19 14.25 13.50 13.92  6.17 11.92  6.92  8.38 11.96 11.21  8.92 15.25 14.25
75  8 20 14.67 10.54 12.92  6.29 14.17  9.08 11.50 10.58 12.08 10.96 16.04 19.75
75  8 21 13.42  9.87  8.25  4.33 10.00  5.71  8.42  7.50  8.50  7.21 12.29 18.75
75  8 22 12.12  8.25 10.00  7.00  9.13  5.66  9.42  7.08  8.46  7.87  9.13 16.38
75  8 23  9.50  6.92  8.63  4.88  8.58  5.09  6.29  7.96  8.08  7.21 11.63 13.37
75  8 24  5.46  4.17  6.46  2.17  5.58  3.33  6.34  6.00  7.29  3.54 10.00 12.38
75  8 25  5.37  5.83  6.34  1.96  3.83  2.42  5.00  6.92  6.38  4.88 12.71 13.70
75  8 26  3.13  5.66  7.21  1.46  1.46  1.13  2.46  6.96  5.37  4.33 12.58 11.12
75  8 27  4.21  3.75  3.46  1.50  2.08  1.58  3.00  3.04  2.96  1.29  7.00  4.75
75  8 28  4.58  2.75  3.33  1.50  2.75  0.75  3.17  2.75  2.75  2.25  7.62  7.83
75  8 29 12.87  9.42 14.50  5.75  7.04  4.46  8.29  8.46  7.83  7.58 11.50 17.41
75  8 30 17.50  9.71 16.62  9.25  8.12  6.79 14.00  6.58 10.17 10.63  8.04 16.00
75  8 31  8.08  3.46  9.13  3.96  2.46  1.75  6.42  2.88  4.79  1.46  8.67  9.79
75  9  1  5.96  2.71  5.29  1.67  2.96  0.58  5.50  3.25  2.25  1.46 12.42 11.04
75  9  2  7.33  7.58  8.87  3.58  6.17  3.83  7.46  8.63  7.21  4.67 14.25 14.42
75  9  3  9.08  5.54  7.71  3.88  4.96  2.33  6.54  2.62  6.71  5.50  8.54 12.38
75  9  4  9.17  7.83  9.17  5.04  8.29  5.29  9.71  6.79  8.46  6.63 15.37 17.12
75  9  5  7.08  6.34  7.50  3.88  6.50  3.13  7.04  4.92  6.83  3.83 10.50 13.54
75  9  6  7.21  7.00  6.46  1.63  6.25  3.17  5.09  5.17  6.21  3.88  7.54  7.79
75  9  7  6.08  4.00  5.66  1.96  2.08  1.38  4.96  4.96  3.92  1.92  9.83  8.21
75  9  8 11.50  9.75 11.38  5.75 10.25  6.75 10.00  9.71 10.13  9.42 17.62 18.79
75  9  9 16.62 13.17 13.00  5.54 13.62  7.87 11.50  9.92 12.08  9.29 15.34 18.75
75  9 10 10.37  9.59  9.42  3.37  9.79  5.79  9.33  6.96  8.75  6.42 12.21 14.83
75  9 11 15.83 16.92 12.46  5.63 14.62  8.12  8.79  6.75  9.29  3.33 12.29 12.12
75  9 12 16.88 10.67 12.54  8.33 12.92  8.50 12.87  8.63 10.58 10.21 13.21 18.75
75  9 13 10.25  8.83 13.75  3.54  5.17  3.92  9.25  4.96  5.71  5.00  8.92 16.46
