time,video_title,type,comment,video_id,Sentiment_Score_Trans,Translated_Comment
2021-09-17,在蝦皮不能說的事｜我離職了！｜離職原因大公開！,reply,"一定會確認的，<br>如果你有看完我的影片應該知道我們系統後台是有歷程<br>的確是我的名字去審核商品，也的確是我失誤以及微小的可能是系統bug,<br>再者，這份工作的確很容易審核錯誤，<br>每次失誤我們都會檢討也會盡量改善。<br><br>這件事上我確實主動提離職了，在此之前不是沒有勇氣，是沒有必要，或者時機未到，<br>很多方面可以去探討，除了工作本身，公司有很多值得我繼續待的。<br><br>我是很認真看待我的工作的，而工作本身就是為了賺錢，<br>無關熱情，也沒有到討厭，不排斥就可以了，<br>我身邊的同事也都不愛這工作本身，<br>我不覺得工作一定要有熱情，你不討厭，能讓你賺到錢，過你想過的生活，就好了。<br><br>只要把事情做好，公司或許不太會在意你是否有熱情，<br>尤其這份工作不是什麼需要有熱情才可以勝任的工作，<br>我對得起我自己在這份工作上的態度了，<br>第一，我本來就不覺得這份工作值得做到退休<br>第二，我原本也設定好這份工作最多三年的時間<br>第三，在面對自己失誤也會反省跟調整以及審視自己<br>當然還在職的期間我依然很認真對待工作也做過很多努力，<br>我能待三年我覺得我不需要再多去證明什麼，<br>這只是個契機讓我可以更果斷轉換跑道而已。<br><br>希望你可以不要用自己的職場經驗以說教或想教育他人的心態，<br>歡迎你給建議不過不是用自己的認知或不了解他人的心路歷程，<br>而就直接套用你認為別人這樣就是不對。<br><br>謝謝",Tdef7RLS6G8,1,"If you have to confirm the BR, if you have watched my video, you should know that the background of our system is that there is a journey. BR is indeed my name to review the product. It is indeed my mistake and the tiny.Each error BR will review and try to improve the BRBR. I did take the initiative to leave the job. Before that, there was no courage to be unnecessary or the timing did not come to BR.I continued to wait for the brbr, I took my work very seriously, and the work itself was to make money. BR has nothing to do with enthusiasm. I do n’t hate it without rejection. I do n’t love this job.If you have enthusiasm, you do n’t hate you to make money to live a life you want to live. You may not care if you do things well.The work br I can afford my own attitude in this job. BR First I did not think that this job deserves retirement BR. I originally set up for up to three years.In the face of my own mistakes, I will also reflect and adjust and examine my br, of course, I still take my work very seriously and have done a lot of hard work. I can stay for three years. I think I don’t need to prove any more. This is just an opportunity.Let me more decisively change the runway, BrBR, I hope you can use your workplace experience to preach or educate others' mentality. Welcome to advice.Think that others are just right. Thank you for BRBR. Thank you"
2021-09-16,在蝦皮不能說的事｜我離職了！｜離職原因大公開！,comment,系統其實沒有錯 而是主管利用後門動手腳 挖洞給你跳 這是情我經歷過太多!! 你不是主管的人馬 你在他眼中不是他的派系 就這樣,Tdef7RLS6G8,4,"In fact, the system is not wrong, but the supervisor uses the back door to dig a hole to give you a hole. This is love. I have experienced too many people who are not in charge. You are not his faction in his eyes."
2021-09-17,在蝦皮不能說的事｜我離職了！｜離職原因大公開！,reply,我主管沒那麼腹黑啦哈哈 <br>我們平常相處是很和諧的<br>不用過度腦補哈哈哈哈,Tdef7RLS6G8,3,"My supervisor is not so black. Haha, we usually get along with a very harmonious br not need to be overexposed hahahahahahahahahahahahahahahaha"
2021-09-16,在蝦皮不能說的事｜我離職了！｜離職原因大公開！,comment,速度有點太快 有看只有半懂🙂,Tdef7RLS6G8,3,The speed is a bit too fast.
2021-09-17,在蝦皮不能說的事｜我離職了！｜離職原因大公開！,reply,不少人反應過了，起初沒有預期會獲得這麼多人觀看，<br>未來可能會再慢慢調整語速的！<br>也可以先透過影片控制面板調慢速度哦 :),Tdef7RLS6G8,4,"Many people have reacted. At first, they did not expect so many people to watch the BR that may slowly adjust the speech speed in the future."
2021-09-16,在蝦皮不能說的事｜我離職了！｜離職原因大公開！,comment,shopee系統容易出錯 很爛!!,Tdef7RLS6G8,1,The Shopee system is prone to errors and bad
2021-09-17,在蝦皮不能說的事｜我離職了！｜離職原因大公開！,reply,大概算是公開的秘密了 lol,Tdef7RLS6G8,3,Probably the secret secret LOL
2021-09-16,在蝦皮不能說的事｜我離職了！｜離職原因大公開！,comment,蝦加班是真的有在認真加班嗎？很常看到加班卻都在聊天的哈哈，之前短暫待過蝦,Tdef7RLS6G8,2,Is shrimp overtime really worked overtime? I often saw the shrimp for a short time before seeing overtime but chatting.
2021-09-17,在蝦皮不能說的事｜我離職了！｜離職原因大公開！,reply,不能以偏概全啦哈哈，加班也會有休息時間啊！<br>而且通常是自主性加班，除非真的有處理不完的事會要事先請主官簽核加班(真的有加班費的那種)<br>不然應該都是責任制的部分，可能還要看部門，<br>有些部門真的可以很歡樂這埸的工作氛圍不是很棒嗎！<br>我自己的部門就安靜嚴肅許多，<br>不過公司文化也還算相對有趣些都加班了有把事情做好做完就好了哈哈 lol,Tdef7RLS6G8,3,"Can't take part in overseas overtime, there will be rest time, and usually autonomous overtime unless it is really incomplete.The part of the responsibility system may also depend on the department BR. Some departments can really be very happy. Isn't the working atmosphere very good? BR my own department is quiet and serious.Just do things well, just do it haha lol"
2021-09-16,在蝦皮不能說的事｜我離職了！｜離職原因大公開！,comment,這樣的工作內容滿無聊..部過很多工作都這樣 做久也都是這樣 我自己是做個4-5年我就會離職休息半年,Tdef7RLS6G8,1,This kind of work is full of boring parts. Many jobs have done so for a long time. This is how I did it for 45 years.
2021-09-17,在蝦皮不能說的事｜我離職了！｜離職原因大公開！,reply,無聊歸無聊，或許有人會喜歡這樣的工作狀態，<br>生活就是這樣，除非有其他想做的事情或目標，<br>對得起自己讓自己過得開心或許或許也就夠了。,Tdef7RLS6G8,2,"Boring and boring, maybe someone likes such a state of work. L."
2021-09-14,在蝦皮不能說的事｜我離職了！｜離職原因大公開！,comment,"有一個疑問<br>看到一個現象就是某個商品的圖片跟介紹都是對岸文字<br>又不只一位賣家刊登有幾位賣家刊<br>一看就是對岸的賣家,出貨地刊在台灣<br>為什麼這樣可以過審核?<br>這樣很阿砸勾了出貨地台灣看到一堆假台灣賣家....",Tdef7RLS6G8,1,"One questioning BR sees that a phenomenon is the picture and introduction of a certain product.Reviewing BR is so smashing, the shipwreck is hooked in Taiwan to see a bunch of fake Taiwanese sellers"
2021-09-16,在蝦皮不能說的事｜我離職了！｜離職原因大公開！,reply,現在審核標準怎麼樣我不確定，但之前是沒有特別抓從哪出貨。<br>第一，有可能是賣家從淘寶之類的賣場買進來，真的會從台灣出貨，第二也可能是台灣賣家代購的概念，第三就你說的情況，可能賣家就直接是在對岸，沒有台灣人介入再出貨的可能性，也很多濫用商品邏輯希望自己商品被看到就會故意設台灣為出貨地區。<br>關於這點我現在也不是員工無法回答，只能想到可能很難去驗證實際賣家是誰以及清查所有商品的出貨來源吧。,Tdef7RLS6G8,3,"What is the review standard? I am not sure, but I did n’t have the special shipping BR before it. The first shipment is probably that the seller will buy from the stores like Taobao.The concept of concept Third is that the situation you said may be the possibility of the seller directly on the other side without the possibility of intervention in Taiwan.I'm not an employee can't answer it now, I can only think that it may be difficult to verify who the actual seller is and the source of the shipment of all products."
2021-09-14,在蝦皮不能說的事｜我離職了！｜離職原因大公開！,comment,有些系統明明就是真的有BUG<br>像是我們公司的打卡系統<br>明明我就有打卡但還是跳出忘刷<br>因為我記性差第一次我想說可能是我真的忘刷就寫補刷單<br>後來我越來越多同事接二連三都爆出忘刷紀錄<br>才知道打卡系統真的有問題寫這系統的也認了<br>公司也針對之前忘刷得不管是不是真的缺席一概不追究<br>另外要說細心<br>即使再怎麼細心的人也會百密必有一疏<br>這是無可避免的 頂多做到細心度99%,Tdef7RLS6G8,2,"Some systems are obviously that there are really bugBR like our company's punch -in system BR.BR later, more and more colleagues broke out in succession. BR knew that there was a problem with the punching system. This system also recognized that the BR company also forgot to brush it.If you want to be careful, even if you are careful, there will be a sparse BR. This is inevitable at most. At most, the carefulness is 99"
2021-09-16,在蝦皮不能說的事｜我離職了！｜離職原因大公開！,reply,人跟系統都會有出錯的時候，不過有些情況也無從證明，剛好這個契機可以轉換這份做了三年工作也算不錯。,Tdef7RLS6G8,3,"When people and systems have mistakes, there are some situations that can not prove that this opportunity can be changed for three years."
2021-09-13,在蝦皮不能說的事｜我離職了！｜離職原因大公開！,comment,是不是被搞了?,Tdef7RLS6G8,1,Did you get done?
2021-09-14,在蝦皮不能說的事｜我離職了！｜離職原因大公開！,reply,無從得知了哈哈,Tdef7RLS6G8,1,Can't learn haha
2021-09-12,在蝦皮不能說的事｜我離職了！｜離職原因大公開！,comment,"不知為何被推了這個影片<br>竟然就看完了!<br>想知道到底不能說的事是什麼!<br><br>然後看完我就先翻了一個白眼<br><br><a href=""http://www.youtube.com/results?search_query=%23%E6%A8%99%E9%A1%8C%E5%BE%88%E9%87%8D%E8%A6%81"">#標題很重要</a>",Tdef7RLS6G8,1,"I do n’t know why I was pushed this film. After watching the BR, I wanted to know what the BRBR I ca n’t say is. After watching it, I turned over a white -eyed BRBRA HREFHTTPWWWWYOUTUECOMRESULTSSEARCH_QUERY23E6A899a18E9878De8a681 title. Important A"
2021-09-13,在蝦皮不能說的事｜我離職了！｜離職原因大公開！,reply,"先謝謝你願意點開來看<br>我也問號為什麼要推我這支影片😂<br><br>整個工作經驗就是不能在職場說的啊哈<br>只是變相把職場轉換成這份工作的公司，<br>畢竟在職場講這些很像在抱怨工作吧，<br>離職了才能沒有包袱的分享這個工作經驗啊🤣🤣🤣<br><br><a href=""http://www.youtube.com/results?search_query=%23%E9%82%A3%E4%B9%9F%E4%BB%A3%E8%A1%A8%E9%80%99%E6%98%AF%E6%9C%83%E5%90%B8%E5%BC%95%E5%88%B0%E4%BA%BA%E7%9A%84%E6%A8%99%E9%A1%8C"">#那也代表這是會吸引到人的標題</a><br><a href=""http://www.youtube.com/results?search_query=%23%E9%9B%96%E7%84%B6%E6%88%91%E4%B8%80%E9%96%8B%E5%A7%8B%E6%B2%92%E6%9C%89%E6%83%B3%E5%90%B8%E5%BC%95%E5%88%B0%E4%BA%BA"">#雖然我一開始沒有想吸引到人</a>",Tdef7RLS6G8,1,"First of all, thank you for your willingness to open it to see br me. Why do I also push my film BRBR's work experience that I ca n’t say in the workplace. Haha just transforms the workplace into this job.Like complaining about work, BR can leave this work experience. BRBRA HREFHTTPWWWWYOUTUCOMRESULTSSEARCH_QUERY23E982A3E4B99FE4BBA3E8E8E98099C83E590B8E5BC95E58E 8B0E4BABAE79A9A84E6A899E9A18C, which also means that this is the title that will attract people Abra hrefhttpwwwwyoutubecomRessearch_qury23E99B96E784b688888a78a78A78BE6B2999B299 2E69C89E683B3E590B8E5BC9588B0E4BABA. Although I did not want to attract people A at first"
